waktu,id,username,teks,tweet_casefolding,tweet_cleansing,tweet_token,tweet_stopword,tweet_normalization,tweet_stemming,clean_data,polarity_score,polarity
########,1.55e+18,The PRAKARSA,"Pernahkah kamu melihat kondisi penyandang #disabilitas di sekitarmu lebih dekat? Berdasarkan #studi PRAKARSA diketahui bahwa penyandang disabilitas memiliki kesempatan yang lebih rendah untuk masuk dalam #pasar #kerja formal, apalagi untuk #perempuan penyandang disabilitas.","pernahkah kamu melihat kondisi penyandang #disabilitas di sekitarmu lebih dekat? berdasarkan #studi prakarsa diketahui bahwa penyandang disabilitas memiliki kesempatan yang lebih rendah untuk masuk dalam #pasar #kerja formal, apalagi untuk #perempuan penyandang disabilitas.",pernahkah kamu melihat kondisi penyandang di sekitarmu lebih dekat berdasarkan prakarsa diketahui bahwa penyandang disabilitas memiliki kesempatan yang lebih rendah untuk masuk dalam formal apalagi untuk penyandang disabilitas,"['pernahkah', 'kamu', 'melihat', 'kondisi', 'penyandang', 'di', 'sekitarmu', 'lebih', 'dekat', 'berdasarkan', 'prakarsa', 'diketahui', 'bahwa', 'penyandang', 'disabilitas', 'memiliki', 'kesempatan', 'yang', 'lebih', 'rendah', 'untuk', 'masuk', 'dalam', 'formal', 'apalagi', 'untuk', 'penyandang', 'disabilitas']","['pernahkah', 'kondisi', 'penyandang', 'sekitarmu', 'berdasarkan', 'prakarsa', 'penyandang', 'disabilitas', 'memiliki', 'kesempatan', 'rendah', 'formal', 'penyandang', 'disabilitas']","['pernahkah', 'kondisi', 'penyandang', 'sekitarmu', 'berdasarkan', 'prakarsa', 'penyandang', 'disabilitas', 'memiliki', 'kesempatan', 'rendah', 'formal', 'penyandang', 'disabilitas']","['pernah', 'kondisi', 'sandang', 'sekitar', 'dasar', 'prakarsa', 'sandang', 'disabilitas', 'milik', 'sempat', 'rendah', 'formal', 'sandang', 'disabilitas']",pernah kondisi sandang sekitar dasar prakarsa sandang disabilitas milik sempat rendah formal sandang disabilitas,-6,0
########,1.55e+18,kumparan,"Menurut Anggota DPRD Kobar, Rizky Aditya Putra, pemerintah daerah perlu memfasilitasi para penyandang disabilitas dalam mencari pekerjaan.","menurut anggota dprd kobar, rizky aditya putra, pemerintah daerah perlu memfasilitasi para penyandang disabilitas dalam mencari pekerjaan.",menurut anggota dprd kobar rizky aditya putra pemerintah daerah perlu memfasilitasi para penyandang disabilitas dalam mencari pekerjaan,"['menurut', 'anggota', 'dprd', 'kobar', 'rizky', 'aditya', 'putra', 'pemerintah', 'daerah', 'perlu', 'memfasilitasi', 'para', 'penyandang', 'disabilitas', 'dalam', 'mencari', 'pekerjaan']","['anggota', 'dprd', 'kobar', 'rizky', 'aditya', 'putra', 'pemerintah', 'daerah', 'memfasilitasi', 'penyandang', 'disabilitas', 'mencari', 'pekerjaan']","['anggota', 'dprd', 'kobar', 'rizky', 'aditya', 'putra', 'pemerintah', 'daerah', 'memfasilitasi', 'penyandang', 'disabilitas', 'mencari', 'pekerjaan']","['anggota', 'dprd', 'kobar', 'rizky', 'aditya', 'putra', 'perintah', 'daerah', 'fasilitas', 'sandang', 'disabilitas', 'cari', 'kerja']",anggota dprd kobar rizky aditya putra perintah daerah fasilitas sandang disabilitas cari kerja,-4,0
########,1.55e+18,Bawaslu Kab. Tasikmalaya,Bawaslu Kabupaten Tasikmalaya terus melakukan kerja sama dengan LKS atau lembaga yang mempunyai perhatian terhadap penyandang disabilitas di Kabupaten Tasikmalaya demi menjaga hak pilih terutama bagi mereka para pemilih pemula penyandang disabilitas.,bawaslu kabupaten tasikmalaya terus melakukan kerja sama dengan lks atau lembaga yang mempunyai perhatian terhadap penyandang disabilitas di kabupaten tasikmalaya demi menjaga hak pilih terutama bagi mereka para pemilih pemula penyandang disabilitas.,bawaslu kabupaten tasikmalaya terus melakukan kerja sama dengan lks atau lembaga yang mempunyai perhatian terhadap penyandang disabilitas di kabupaten tasikmalaya demi menjaga hak pilih terutama bagi mereka para pemilih pemula penyandang disabilitas,"['bawaslu', 'kabupaten', 'tasikmalaya', 'terus', 'melakukan', 'kerja', 'sama', 'dengan', 'lks', 'atau', 'lembaga', 'yang', 'mempunyai', 'perhatian', 'terhadap', 'penyandang', 'disabilitas', 'di', 'kabupaten', 'tasikmalaya', 'demi', 'menjaga', 'hak', 'pilih', 'terutama', 'bagi', 'mereka', 'para', 'pemilih', 'pemula', 'penyandang', 'disabilitas']","['bawaslu', 'kabupaten', 'tasikmalaya', 'lks', 'lembaga', 'perhatian', 'penyandang', 'disabilitas', 'kabupaten', 'tasikmalaya', 'menjaga', 'hak', 'pilih', 'pemilih', 'pemula', 'penyandang', 'disabilitas']","['bawaslu', 'kabupaten', 'tasikmalaya', 'lks', 'lembaga', 'perhatian', 'penyandang', 'disabilitas', 'kabupaten', 'tasikmalaya', 'menjaga', 'hak', 'pilih', 'pemilih', 'pemula', 'penyandang', 'disabilitas']","['bawaslu', 'kabupaten', 'tasikmalaya', 'lks', 'lembaga', 'perhati', 'sandang', 'disabilitas', 'kabupaten', 'tasikmalaya', 'jaga', 'hak', 'pilih', 'pilih', 'mula', 'sandang', 'disabilitas']",bawaslu kabupaten tasikmalaya lks lembaga perhati sandang disabilitas kabupaten tasikmalaya jaga hak pilih pilih mula sandang disabilitas,-7,0
########,1.55e+18,NusaBali.com,10 Penyandang Disabilitas Dilatih Keterampilan Kerja,10 penyandang disabilitas dilatih keterampilan kerja,penyandang disabilitas dilatih keterampilan kerja,"['penyandang', 'disabilitas', 'dilatih', 'keterampilan', 'kerja']","['penyandang', 'disabilitas', 'dilatih', 'keterampilan']","['penyandang', 'disabilitas', 'dilatih', 'keterampilan']","['sandang', 'disabilitas', 'latih', 'terampil']",sandang disabilitas latih terampil,1,1
########,1.55e+18,Kerjabilitas,"Bagi para pencari kerja maupun karyawan yang sudah bekerja, penting banget nih untuk memahami perbedaan antara PKWT & PKWTT. Yuk simak biar makin paham.","bagi para pencari kerja maupun karyawan yang sudah bekerja, penting banget nih untuk memahami perbedaan antara pkwt & pkwtt. yuk simak biar makin paham.",bagi para pencari kerja maupun karyawan yang sudah bekerja penting banget nih untuk memahami perbedaan antara pkwt pkwtt yuk simak biar makin paham,"['bagi', 'para', 'pencari', 'kerja', 'maupun', 'karyawan', 'yang', 'sudah', 'bekerja', 'penting', 'banget', 'nih', 'untuk', 'memahami', 'perbedaan', 'antara', 'pkwt', 'pkwtt', 'yuk', 'simak', 'biar', 'makin', 'paham']","['pencari', 'karyawan', 'banget', 'memahami', 'perbedaan', 'pkwt', 'pkwtt', 'simak', 'paham']","['pencari', 'karyawan', 'banget', 'memahami', 'perbedaan', 'pkwt', 'pkwtt', 'simak', 'paham']","['cari', 'karyawan', 'banget', 'paham', 'beda', 'pkwt', 'pkwtt', 'simak', 'paham']",cari karyawan banget paham beda pkwt pkwtt simak paham,-2,0
########,1.55e+18,Kanwil Kemenkumham Sumut,"Direktorat Jenderal Pemasyarakatan melaksanakan launching SDP fitur unit layanan disabilitas yang di selenggarakan secara virtual ini di ikuti oleh satuan kerja pemasyarakatan di seluruh Indonesia, termasuk Divisi Pemasyarakatan Kantor Wilayah Kemenkumham Sumut","direktorat jenderal pemasyarakatan melaksanakan launching sdp fitur unit layanan disabilitas yang di selenggarakan secara virtual ini di ikuti oleh satuan kerja pemasyarakatan di seluruh indonesia, termasuk divisi pemasyarakatan kantor wilayah kemenkumham sumut",direktorat jenderal pemasyarakatan melaksanakan launching sdp fitur unit layanan disabilitas yang di selenggarakan secara virtual ini di ikuti oleh satuan kerja pemasyarakatan di seluruh indonesia termasuk divisi pemasyarakatan kantor wilayah kemenkumham sumut,"['direktorat', 'jenderal', 'pemasyarakatan', 'melaksanakan', 'launching', 'sdp', 'fitur', 'unit', 'layanan', 'disabilitas', 'yang', 'di', 'selenggarakan', 'secara', 'virtual', 'ini', 'di', 'ikuti', 'oleh', 'satuan', 'kerja', 'pemasyarakatan', 'di', 'seluruh', 'indonesia', 'termasuk', 'divisi', 'pemasyarakatan', 'kantor', 'wilayah', 'kemenkumham', 'sumut']","['direktorat', 'jenderal', 'pemasyarakatan', 'melaksanakan', 'launching', 'sdp', 'fitur', 'unit', 'layanan', 'disabilitas', 'selenggarakan', 'virtual', 'ikuti', 'satuan', 'pemasyarakatan', 'indonesia', 'divisi', 'pemasyarakatan', 'kantor', 'wilayah', 'kemenkumham', 'sumut']","['direktorat', 'jenderal', 'pemasyarakatan', 'melaksanakan', 'meluncurkan', 'sdp', 'fitur', 'unit', 'layanan', 'disabilitas', 'selenggarakan', 'virtual', 'ikuti', 'satuan', 'pemasyarakatan', 'indonesia', 'divisi', 'pemasyarakatan', 'kantor', 'wilayah', 'kemenkumham', 'sumut']","['direktorat', 'jenderal', 'masyarakat', 'laksana', 'luncur', 'sdp', 'fitur', 'unit', 'layan', 'disabilitas', 'selenggara', 'virtual', 'ikut', 'satu', 'masyarakat', 'indonesia', 'divisi', 'masyarakat', 'kantor', 'wilayah', 'kemenkumham', 'sumut']",direktorat jenderal masyarakat laksana luncur sdp fitur unit layan disabilitas selenggara virtual ikut satu masyarakat indonesia divisi masyarakat kantor wilayah kemenkumham sumut,0,1
########,1.55e+18,TS,"Sama dengan non-disabilitas seperti saya, orang dengan disabilitas juga pesan ojek/taksi online, pesan makanan via ojol, belanja online, jual barang online, cari tahu lokasi vaksin covid, posting di media sosial, cari kerja, cari kursus, cari informasi online,...","sama dengan non-disabilitas seperti saya, orang dengan disabilitas juga pesan ojek/taksi online, pesan makanan via ojol, belanja online, jual barang online, cari tahu lokasi vaksin covid, posting di media sosial, cari kerja, cari kursus, cari informasi online,...",sama dengan nondisabilitas seperti saya orang dengan disabilitas juga pesan ojektaksi online pesan makanan via ojol belanja online jual barang online cari tahu lokasi vaksin covid posting di media sosial cari kerja cari kursus cari informasi online,"['sama', 'dengan', 'nondisabilitas', 'seperti', 'saya', 'orang', 'dengan', 'disabilitas', 'juga', 'pesan', 'ojektaksi', 'online', 'pesan', 'makanan', 'via', 'ojol', 'belanja', 'online', 'jual', 'barang', 'online', 'cari', 'tahu', 'lokasi', 'vaksin', 'covid', 'posting', 'di', 'media', 'sosial', 'cari', 'kerja', 'cari', 'kursus', 'cari', 'informasi', 'online']","['nondisabilitas', 'disabilitas', 'pesan', 'ojektaksi', 'online', 'pesan', 'makanan', 'via', 'ojol', 'belanja', 'online', 'jual', 'barang', 'online', 'cari', 'lokasi', 'vaksin', 'covid', 'posting', 'media', 'sosial', 'cari', 'cari', 'kursus', 'cari', 'informasi', 'online']","['bukan disabilitas', 'disabilitas', 'pesan', 'ojektaksi', 'online', 'pesan', 'makanan', 'via', 'ojol', 'belanja', 'online', 'jual', 'barang', 'online', 'cari', 'lokasi', 'vaksin', 'covid', 'posting', 'media', 'sosial', 'cari', 'cari', 'kursus', 'cari', 'informasi', 'online']","['bukan disabilitas', 'disabilitas', 'pesan', 'ojektaksi', 'online', 'pesan', 'makan', 'via', 'ojol', 'belanja', 'online', 'jual', 'barang', 'online', 'cari', 'lokasi', 'vaksin', 'covid', 'posting', 'media', 'sosial', 'cari', 'cari', 'kursus', 'cari', 'informasi', 'online']",bukan disabilitas disabilitas pesan ojektaksi online pesan makan via ojol belanja online jual barang online cari lokasi vaksin covid posting media sosial cari cari kursus cari informasi online,-10,0
########,1.55e+18,Lapas Kelas IIA Pematangsiantar,"Launching Sistem Database Pemasyarakatan fitur Unit Layanan Disabilitas atas kerja sama Direktorat Jenderal Pemasyarakatan Kementerian Hukum dan HAM dengan PUSHAM UII, The Asia Foundation, dan AIPJ2","launching sistem database pemasyarakatan fitur unit layanan disabilitas atas kerja sama direktorat jenderal pemasyarakatan kementerian hukum dan ham dengan pusham uii, the asia foundation, dan aipj2",launching sistem database pemasyarakatan fitur unit layanan disabilitas atas kerja sama direktorat jenderal pemasyarakatan kementerian hukum dan ham dengan pusham uii the asia foundation dan aipj,"['launching', 'sistem', 'database', 'pemasyarakatan', 'fitur', 'unit', 'layanan', 'disabilitas', 'atas', 'kerja', 'sama', 'direktorat', 'jenderal', 'pemasyarakatan', 'kementerian', 'hukum', 'dan', 'ham', 'dengan', 'pusham', 'uii', 'the', 'asia', 'foundation', 'dan', 'aipj']","['launching', 'sistem', 'database', 'pemasyarakatan', 'fitur', 'unit', 'layanan', 'disabilitas', 'direktorat', 'jenderal', 'pemasyarakatan', 'kementerian', 'hukum', 'ham', 'pusham', 'uii', 'asia', 'foundation', 'aipj']","['meluncurkan', 'sistem', 'database', 'pemasyarakatan', 'fitur', 'unit', 'layanan', 'disabilitas', 'direktorat', 'jenderal', 'pemasyarakatan', 'kementerian', 'hukum', 'ham', 'pusham', 'uii', 'asia', 'foundation', 'aipj']","['luncur', 'sistem', 'database', 'masyarakat', 'fitur', 'unit', 'layan', 'disabilitas', 'direktorat', 'jenderal', 'masyarakat', 'menteri', 'hukum', 'ham', 'pusham', 'uii', 'asia', 'foundation', 'aipj']",luncur sistem database masyarakat fitur unit layan disabilitas direktorat jenderal masyarakat menteri hukum ham pusham uii asia foundation aipj,-6,0
########,1.55e+18,kumparan,"Kesempatan kerja untuk penyandang disabilitas di kabupaten Kotawaringin Barat masih sangat minim, yakni kurang dari 0,1 persen.","kesempatan kerja untuk penyandang disabilitas di kabupaten kotawaringin barat masih sangat minim, yakni kurang dari 0,1 persen.",kesempatan kerja untuk penyandang disabilitas di kabupaten kotawaringin barat masih sangat minim yakni kurang dari persen,"['kesempatan', 'kerja', 'untuk', 'penyandang', 'disabilitas', 'di', 'kabupaten', 'kotawaringin', 'barat', 'masih', 'sangat', 'minim', 'yakni', 'kurang', 'dari', 'persen']","['kesempatan', 'penyandang', 'disabilitas', 'kabupaten', 'kotawaringin', 'barat', 'minim', 'persen']","['kesempatan', 'penyandang', 'disabilitas', 'kabupaten', 'kotawaringin', 'barat', 'minim', 'persen']","['sempat', 'sandang', 'disabilitas', 'kabupaten', 'kotawaringin', 'barat', 'minim', 'persen']",sempat sandang disabilitas kabupaten kotawaringin barat minim persen,-1,0
########,1.55e+18,ya namanya,"Pagi @CommuterLine tadi saya naik kereta dari MRI-CKI, ada teman difabel menggunakan KRL dan petugas dgn sigap saling komunikasi menggunakan HT untuk membantu, bahkan ada yg stay di gerbong. Good job! :) semoga fasilitas transport umum semakin aman dan nyaman untuk teman difabel.","pagi @commuterline tadi saya naik kereta dari mri-cki, ada teman difabel menggunakan krl dan petugas dgn sigap saling komunikasi menggunakan ht untuk membantu, bahkan ada yg stay di gerbong. good job! :) semoga fasilitas transport umum semakin aman dan nyaman untuk teman difabel.",pagi tadi saya naik kereta dari mricki ada teman difabel menggunakan krl dan petugas dgn sigap saling komunikasi menggunakan ht untuk membantu bahkan ada yg stay di gerbong good job semoga fasilitas transport umum semakin aman dan nyaman untuk teman difabel,"['pagi', 'tadi', 'saya', 'naik', 'kereta', 'dari', 'mricki', 'ada', 'teman', 'difabel', 'menggunakan', 'krl', 'dan', 'petugas', 'dgn', 'sigap', 'saling', 'komunikasi', 'menggunakan', 'ht', 'untuk', 'membantu', 'bahkan', 'ada', 'yg', 'stay', 'di', 'gerbong', 'good', 'job', 'semoga', 'fasilitas', 'transport', 'umum', 'semakin', 'aman', 'dan', 'nyaman', 'untuk', 'teman', 'difabel']","['pagi', 'kereta', 'mricki', 'teman', 'difabel', 'petugas', 'sigap', 'komunikasi', 'membantu', 'stay', 'gerbong', 'job', 'semoga', 'fasilitas', 'transport', 'aman', 'nyaman', 'teman', 'difabel']","['pagi', 'kereta', 'mricki', 'teman', 'difabel', 'petugas', 'sigap', 'komunikasi', 'membantu', 'stay', 'gerbong', 'job', 'semoga', 'fasilitas', 'transport', 'aman', 'nyaman', 'teman', 'difabel']","['pagi', 'kereta', 'mricki', 'teman', 'difabel', 'tugas', 'sigap', 'komunikasi', 'bantu', 'stay', 'gerbong', 'job', 'moga', 'fasilitas', 'transport', 'aman', 'nyaman', 'teman', 'difabel']",pagi kereta mricki teman difabel tugas sigap komunikasi bantu stay gerbong job moga fasilitas transport aman nyaman teman difabel,10,1
########,1.55e+18,Ahmad Clussy,"2) Kurang ramahnya transportasi publik bagi difabel, manula, dan ibu mengandung/menyusui. Ketika masih di JAKARTA, saya masih sering lihat kursi prioritas untuk difabel di KRL maupun TJ ditempati oleh orang² muda nan sehat.","2) kurang ramahnya transportasi publik bagi difabel, manula, dan ibu mengandung/menyusui. ketika masih di jakarta, saya masih sering lihat kursi prioritas untuk difabel di krl maupun tj ditempati oleh orang² muda nan sehat.",kurang ramahnya transportasi publik bagi difabel manula dan ibu mengandungmenyusui ketika masih di jakarta saya masih sering lihat kursi prioritas untuk difabel di krl maupun tj ditempati oleh orang muda nan sehat,"['kurang', 'ramahnya', 'transportasi', 'publik', 'bagi', 'difabel', 'manula', 'dan', 'ibu', 'mengandungmenyusui', 'ketika', 'masih', 'di', 'jakarta', 'saya', 'masih', 'sering', 'lihat', 'kursi', 'prioritas', 'untuk', 'difabel', 'di', 'krl', 'maupun', 'tj', 'ditempati', 'oleh', 'orang', 'muda', 'nan', 'sehat']","['ramahnya', 'transportasi', 'publik', 'difabel', 'manula', 'mengandungmenyusui', 'jakarta', 'kursi', 'prioritas', 'difabel', 'tj', 'ditempati', 'muda', 'sehat']","['ramahnya', 'transportasi', 'publik', 'difabel', 'manula', 'mengandung menyusui', 'jakarta', 'kursi', 'prioritas', 'difabel', 'tj', 'ditempati', 'muda', 'sehat']","['ramah', 'transportasi', 'publik', 'difabel', 'manula', 'kandung susu', 'jakarta', 'kursi', 'prioritas', 'difabel', 'tj', 'tempat', 'muda', 'sehat']",ramah transportasi publik difabel manula kandung susu jakarta kursi prioritas difabel tj tempat muda sehat,3,1
########,1.55e+18,BEM FIB UI,"(hafidzh, olahraga, seni, organisasi, dan kelompok disabilitas). Adapun periode pendaftaran untuk beasiswa ini: 28 Juni--19 September 2022. Pendaftaran dan informasi selengkapnya dapat diakses melalui tautan:","(hafidzh, olahraga, seni, organisasi, dan kelompok disabilitas). adapun periode pendaftaran untuk beasiswa ini: 28 juni--19 september 2022. pendaftaran dan informasi selengkapnya dapat diakses melalui tautan:",hafidzh olahraga seni organisasi dan kelompok disabilitas adapun periode pendaftaran untuk beasiswa ini juni september pendaftaran dan informasi selengkapnya dapat diakses melalui tautan,"['hafidzh', 'olahraga', 'seni', 'organisasi', 'dan', 'kelompok', 'disabilitas', 'adapun', 'periode', 'pendaftaran', 'untuk', 'beasiswa', 'ini', 'juni', 'september', 'pendaftaran', 'dan', 'informasi', 'selengkapnya', 'dapat', 'diakses', 'melalui', 'tautan']","['hafidzh', 'olahraga', 'seni', 'organisasi', 'kelompok', 'disabilitas', 'periode', 'pendaftaran', 'beasiswa', 'juni', 'september', 'pendaftaran', 'informasi', 'selengkapnya', 'diakses', 'tautan']","['hafidzh', 'olahraga', 'seni', 'organisasi', 'kelompok', 'disabilitas', 'periode', 'pendaftaran', 'beasiswa', 'juni', 'september', 'pendaftaran', 'informasi', 'selengkapnya', 'diakses', 'tautan']","['hafidzh', 'olahraga', 'seni', 'organisasi', 'kelompok', 'disabilitas', 'periode', 'daftar', 'beasiswa', 'juni', 'september', 'daftar', 'informasi', 'lengkap', 'akses', 'taut']",hafidzh olahraga seni organisasi kelompok disabilitas periode daftar beasiswa juni september daftar informasi lengkap akses taut,-6,0
########,1.55e+18,#DiriUntukNegeri,PAGI INI!! Yuk dapatkan informasi kebijakan Beasiswa LPDP terkini dan testimoni dari penerima manfaatnya dalam: SOSIALISASI BEASISWA AFIRMASI - PENYANDANG DISABILITAS Jam 09.00 WIB,pagi ini!! yuk dapatkan informasi kebijakan beasiswa lpdp terkini dan testimoni dari penerima manfaatnya dalam: sosialisasi beasiswa afirmasi - penyandang disabilitas jam 09.00 wib,pagi ini yuk dapatkan informasi kebijakan beasiswa lpdp terkini dan testimoni dari penerima manfaatnya dalam sosialisasi beasiswa afirmasi penyandang disabilitas jam wib,"['pagi', 'ini', 'yuk', 'dapatkan', 'informasi', 'kebijakan', 'beasiswa', 'lpdp', 'terkini', 'dan', 'testimoni', 'dari', 'penerima', 'manfaatnya', 'dalam', 'sosialisasi', 'beasiswa', 'afirmasi', 'penyandang', 'disabilitas', 'jam', 'wib']","['pagi', 'dapatkan', 'informasi', 'kebijakan', 'beasiswa', 'lpdp', 'terkini', 'testimoni', 'penerima', 'manfaatnya', 'sosialisasi', 'beasiswa', 'afirmasi', 'penyandang', 'disabilitas', 'jam', 'wib']","['pagi', 'dapatkan', 'informasi', 'kebijakan', 'beasiswa', 'lpdp', 'terkini', 'testimoni', 'penerima', 'manfaatnya', 'sosialisasi', 'beasiswa', 'afirmasi', 'penyandang', 'disabilitas', 'jam', 'wib']","['pagi', 'dapat', 'informasi', 'bijak', 'beasiswa', 'lpdp', 'kini', 'testimoni', 'terima', 'manfaat', 'sosialisasi', 'beasiswa', 'afirmasi', 'sandang', 'disabilitas', 'jam', 'wib']",pagi dapat informasi bijak beasiswa lpdp kini testimoni terima manfaat sosialisasi beasiswa afirmasi sandang disabilitas jam wib,11,1
########,1.55e+18,Perum BULOG,"Saat ini FHCI, Kementerian BUMN dan BUMN sedang melaksanakan 3 (tiga) Rekrutmen Bersama BUMN, yaitu: 1. Reguler 2. Papua dan Papua Barat 3. Disabilitas","saat ini fhci, kementerian bumn dan bumn sedang melaksanakan 3 (tiga) rekrutmen bersama bumn, yaitu: 1. reguler 2. papua dan papua barat 3. disabilitas",saat ini fhci kementerian bumn dan bumn sedang melaksanakan tiga rekrutmen bersama bumn yaitu reguler papua dan papua barat disabilitas,"['saat', 'ini', 'fhci', 'kementerian', 'bumn', 'dan', 'bumn', 'sedang', 'melaksanakan', 'tiga', 'rekrutmen', 'bersama', 'bumn', 'yaitu', 'reguler', 'papua', 'dan', 'papua', 'barat', 'disabilitas']","['fhci', 'kementerian', 'bumn', 'bumn', 'melaksanakan', 'rekrutmen', 'bumn', 'reguler', 'papua', 'papua', 'barat', 'disabilitas']","['fhci', 'kementerian', 'bumn', 'bumn', 'melaksanakan', 'rekrutmen', 'bumn', 'reguler', 'papua', 'papua', 'barat', 'disabilitas']","['fhci', 'menteri', 'bumn', 'bumn', 'laksana', 'rekrutmen', 'bumn', 'reguler', 'papua', 'papua', 'barat', 'disabilitas']",fhci menteri bumn bumn laksana rekrutmen bumn reguler papua papua barat disabilitas,0,1
